Scaffold_01	0	1000000	46
Scaffold_01	1000000	2000000	51
Scaffold_01	2000000	3000000	44
Scaffold_01	3000000	4000000	52
Scaffold_01	4000000	5000000	27
Scaffold_01	5000000	6000000	28
Scaffold_01	6000000	7000000	36
Scaffold_01	7000000	8000000	34
Scaffold_01	8000000	9000000	39
Scaffold_01	9000000	10000000	32
Scaffold_01	10000000	11000000	34
Scaffold_01	11000000	12000000	47
Scaffold_01	12000000	13000000	42
Scaffold_01	13000000	14000000	43
Scaffold_01	14000000	15000000	34
Scaffold_01	15000000	16000000	47
Scaffold_01	16000000	17000000	50
Scaffold_01	17000000	18000000	47
Scaffold_01	18000000	19000000	28
Scaffold_01	19000000	20000000	44
Scaffold_01	20000000	21000000	24
Scaffold_01	21000000	22000000	31
Scaffold_01	22000000	23000000	32
Scaffold_01	23000000	24000000	36
Scaffold_01	24000000	25000000	30
Scaffold_01	25000000	26000000	33
Scaffold_01	26000000	27000000	36
Scaffold_01	27000000	28000000	38
Scaffold_01	28000000	29000000	53
Scaffold_01	29000000	30000000	47
Scaffold_01	30000000	31000000	36
Scaffold_01	31000000	32000000	42
Scaffold_01	32000000	33000000	37
Scaffold_01	33000000	34000000	34
Scaffold_01	34000000	35000000	47
Scaffold_01	35000000	36000000	40
Scaffold_01	36000000	37000000	32
Scaffold_01	37000000	38000000	36
Scaffold_01	38000000	39000000	28
Scaffold_01	39000000	40000000	34
Scaffold_01	40000000	41000000	40
Scaffold_01	41000000	42000000	20
Scaffold_01	42000000	43000000	33
Scaffold_01	43000000	44000000	38
Scaffold_01	44000000	45000000	32
Scaffold_01	45000000	46000000	20
Scaffold_01	46000000	47000000	46
Scaffold_01	47000000	48000000	30
Scaffold_01	48000000	49000000	36
Scaffold_01	49000000	50000000	38
Scaffold_01	50000000	51000000	37
Scaffold_01	51000000	52000000	33
Scaffold_01	52000000	53000000	28
Scaffold_01	53000000	54000000	26
Scaffold_01	54000000	55000000	36
Scaffold_01	55000000	56000000	36
Scaffold_01	56000000	57000000	62
Scaffold_01	57000000	58000000	38
Scaffold_01	58000000	59000000	24
Scaffold_01	59000000	60000000	37
Scaffold_01	60000000	61000000	33
Scaffold_01	61000000	62000000	39
Scaffold_01	62000000	63000000	25
Scaffold_01	63000000	64000000	21
Scaffold_01	64000000	65000000	41
Scaffold_01	65000000	66000000	31
Scaffold_01	66000000	67000000	42
Scaffold_01	67000000	68000000	26
Scaffold_01	68000000	69000000	30
Scaffold_01	69000000	70000000	32
Scaffold_01	70000000	71000000	41
